0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
32,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1
56,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1
28,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
23,0,1,0,0,0,2,0,0,1,0,1,1,0,0,0,0,0,1,0,1
69,6,235,1,0,1,152,0,1,0,0,1,0,0,1,0,0,0,0,1,1
58,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
56,4,0,0,0,0,7,0,1,0,0,1,0,0,1,0,0,0,1,0,1
32,6,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
66,3,36,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1
34,13,90,0,0,0,33,1,0,0,0,1,0,0,1,0,0,0,1,0,1
19,3,74,1,0,1,273,0,0,1,0,1,1,0,0,0,0,0,1,0,0
35,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1
25,2,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
24,1,23,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1
33,2,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1
29,4,1,1,1,1,7,1,0,0,0,1,0,0,1,0,0,0,0,1,1
43,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
31,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0
36,4,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1
25,3,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1
38,0,1,0,0,0,25,1,0,0,1,0,0,0,0,1,0,0,1,0,1
53,2,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1
22,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0
23,3,0,1,0,1,5,0,0,1,1,0,1,0,0,0,0,0,1,0,0
36,0,1,0,0,0,280,1,0,0,0,1,1,0,0,0,0,0,1,0,1
21,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0
40,4,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1
34,9,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
20,4,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0
38,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1
48,3,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1
43,3,44,1,0,1,43,1,0,0,1,0,1,0,0,0,0,0,1,0,1
43,8,34,1,0,1,38,1,0,0,0,1,1,0,0,0,0,0,1,0,1
40,4,1,1,0,1,2,1,0,0,0,1,0,0,0,0,0,1,0,1,1
49,10,1,1,0,1,9,0,1,0,0,1,1,0,0,0,0,0,1,0,1
25,6,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
41,6,1,1,0,0,6,1,0,0,0,1,1,0,0,0,0,0,1,0,1
24,2,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1
31,2,1,0,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,1,1
23,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1
28,9,112,0,0,0,116,1,0,0,0,1,0,0,1,0,0,0,0,1,0
35,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1
47,19,1,1,0,1,212,0,1,0,0,1,1,0,0,0,0,0,1,0,0
30,3,39,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
63,6,1,0,0,0,24,0,1,0,0,1,1,0,0,0,0,0,1,0,1
36,9,0,1,1,1,19,1,0,0,0,1,0,0,1,0,0,0,1,0,1
51,7,1,1,0,1,3,0,1,0,0,1,1,0,0,0,0,0,0,1,1
28,5,1,0,0,0,34,1,0,0,0,1,1,0,0,0,0,0,1,0,0
70,1,13,0,0,0,12,0,1,0,0,1,0,0,1,0,0,0,0,1,1
27,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1
61,10,1,0,0,0,22,0,1,0,0,1,0,0,1,0,0,0,1,0,1
27,2,0,1,1,1,7,1,0,0,0,1,1,0,0,0,0,0,0,1,1
28,1,4,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1
34,6,1,1,1,1,13,1,0,0,0,1,1,0,0,0,0,0,1,0,0
38,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1
20,4,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
20,1,189,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
24,1,1,0,0,0,24,0,0,1,0,1,1,0,0,0,0,0,0,1,0
30,20,0,1,0,1,317,1,0,0,0,1,1,0,0,0,0,0,1,0,0
42,9,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1
28,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
27,5,414,0,0,0,30,1,0,0,0,1,0,0,1,0,0,0,1,0,1
38,5,1,1,0,1,2,1,0,0,0,1,0,0,1,0,0,0,0,1,1
31,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1
49,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1
51,4,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1
20,0,1,1,0,1,209,0,0,1,0,1,1,0,0,0,0,0,1,0,0
30,2,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1
24,1,3,0,0,0,3,0,0,1,1,0,0,0,1,0,0,0,1,0,1
22,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
31,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
51,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1
24,0,1,1,0,1,9,0,0,1,0,1,1,0,0,0,0,0,1,0,1
28,2,263,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1
24,5,40,1,0,1,37,0,0,1,0,1,0,0,1,0,0,0,1,0,0
21,1,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1
45,38,1,1,1,1,121,0,1,0,0,1,1,0,0,0,0,0,1,0,0
27,5,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
46,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1
32,8,31,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1
31,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1
57,19,1,0,0,0,117,0,1,0,0,1,1,0,0,0,0,0,1,0,0
30,8,1,1,0,1,54,1,0,0,0,1,1,0,0,0,0,0,1,0,1
41,9,1,0,0,0,9,1,0,0,0,1,0,0,0,1,0,0,1,0,1
40,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1
25,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1
46,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
57,19,1,0,0,0,3,0,1,0,0,1,1,0,0,0,0,0,1,0,1
32,2,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
20,1,49,0,0,0,36,0,0,1,1,0,0,0,1,0,0,0,1,0,1
31,9,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
30,17,4,1,0,1,4,1,0,0,0,1,1,0,0,0,0,0,1,0,0
30,0,0,0,0,0,3,1,0,0,1,0,0,0,1,0,0,0,0,1,1
50,0,2,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1
25,7,4,1,0,1,3,1,0,0,0,1,0,0,1,0,0,0,0,1,1
27,2,1,1,0,1,62,1,0,0,1,0,0,0,1,0,0,0,1,0,1
28,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
27,1,284,1,1,1,3,1,0,0,0,1,0,0,0,1,0,0,1,0,1
55,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1
24,0,2,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1
34,5,1,1,0,1,25,1,0,0,1,0,1,0,0,0,0,0,1,0,0
27,6,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1
25,2,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1
30,1,1,0,0,0,2,1,0,0,1,0,1,0,0,0,0,0,0,1,1
22,6,1,1,1,1,2,0,0,1,0,1,1,0,0,0,0,0,1,0,0
20,0,1,0,0,0,30,0,0,1,0,1,1,0,0,0,0,0,1,0,0
24,2,176,1,0,1,49,0,0,1,0,1,0,0,1,0,0,0,1,0,1
43,1,131,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
32,6,1,1,0,1,8,1,0,0,1,0,0,0,1,0,0,0,1,0,1
27,1,1,0,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,1,1
28,0,6,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
56,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1
36,25,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
32,10,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1
67,2,244,0,0,0,28,0,1,0,0,1,0,0,1,0,0,0,1,0,1
24,2,1,0,0,0,2,0,0,1,1,0,0,0,1,0,0,0,1,0,0
25,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1
55,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1
23,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1
40,4,80,0,0,0,78,1,0,0,0,1,0,0,1,0,0,0,1,0,1
21,1,1,1,0,1,49,0,0,1,0,1,1,0,0,0,0,0,1,0,0
39,10,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
20,2,1,1,0,1,23,0,0,1,1,0,1,0,0,0,0,0,1,0,0
39,5,60,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1
30,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1
32,8,35,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1
29,7,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
45,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1
23,1,1,1,1,0,2,0,0,1,0,1,1,0,0,0,0,0,1,0,1
27,1,1,0,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,1,1
27,0,3,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1
27,0,1,0,0,0,4,1,0,0,0,1,0,0,1,0,0,0,1,0,1
34,1,148,0,0,0,21,1,0,0,1,0,1,0,0,0,0,0,0,1,0
26,1,1,1,0,1,29,1,0,0,0,1,1,0,0,0,0,0,0,1,1
24,4,1,1,0,1,51,0,0,1,0,1,1,0,0,0,0,0,1,0,0
21,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1
23,2,1,1,0,1,7,0,0,1,0,1,0,0,1,0,0,0,1,0,0
51,1,98,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1
28,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1
47,3,0,0,0,0,63,0,1,0,0,1,0,0,1,0,0,0,0,1,1
47,1,1,1,1,1,2,0,1,0,0,1,1,0,0,0,0,0,0,1,1
25,0,1,0,0,0,3,1,0,0,0,1,0,0,1,0,0,0,0,1,1
21,1,132,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0
21,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1
27,6,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1
33,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1
30,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1
22,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1
34,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1
25,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1
52,8,1,0,0,0,43,0,1,0,1,0,1,0,0,0,0,0,1,0,0
32,2,340,0,0,0,77,1,0,0,1,0,1,0,0,0,0,0,1,0,1
28,7,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
43,7,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1
23,6,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1
47,4,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1
41,2,42,0,0,0,42,1,0,0,0,1,0,0,1,0,0,0,1,0,1
22,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
43,8,35,1,0,1,61,1,0,0,0,1,0,0,1,0,0,0,1,0,1
43,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1
30,19,0,1,0,1,9,1,0,0,0,1,1,0,0,0,0,0,1,0,0
48,2,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
21,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1
37,9,52,0,0,0,48,1,0,0,0,1,0,0,0,1,0,0,1,0,1
46,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
37,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1
46,7,0,1,0,1,36,0,1,0,0,1,0,0,1,0,0,0,1,0,1
63,1,9,0,0,0,5,0,1,0,0,1,0,0,1,0,0,0,0,1,1
30,11,31,1,0,1,40,1,0,0,0,1,0,0,1,0,0,0,1,0,0
22,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1
32,5,1,1,0,1,65,1,0,0,0,1,0,0,1,0,0,0,1,0,1
26,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1
27,14,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0
25,6,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1
45,2,1,0,0,0,28,0,1,0,0,1,1,0,0,0,0,0,0,1,1
30,4,10,0,0,0,7,1,0,0,0,1,1,0,0,0,0,0,1,0,1
32,6,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1
28,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1
31,1,0,1,0,1,33,1,0,0,1,0,1,0,0,0,0,0,1,0,1
65,6,61,0,0,0,54,0,1,0,0,1,0,0,1,0,0,0,1,0,1
35,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1
40,0,1,0,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,1,1
37,26,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0
40,11,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1
43,9,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0
52,2,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1
29,7,2,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
29,4,2,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
59,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1
26,6,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0
32,4,7,1,1,1,6,1,0,0,1,0,1,0,0,0,0,0,1,0,0
21,1,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1
56,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
38,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1
21,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
57,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1
54,28,1,1,0,1,5,0,1,0,0,1,1,0,0,0,0,0,1,0,0
44,1,6,0,0,0,4,1,0,0,1,0,0,0,1,0,0,0,0,1,1
49,3,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
30,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1
22,0,1,0,0,0,2,0,0,1,0,1,1,0,0,0,0,0,1,0,0
27,2,40,0,0,0,9,1,0,0,1,0,1,0,0,0,0,0,1,0,1
34,3,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0
46,1,30,0,0,0,29,0,1,0,1,0,0,0,1,0,0,0,1,0,1
47,22,0,1,0,1,3,0,1,0,0,1,0,0,0,0,1,0,1,0,0
30,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1
49,3,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
24,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1
21,3,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0
39,1,9,0,0,0,4,1,0,0,0,1,1,0,0,0,0,0,1,0,1
43,0,4,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
26,3,123,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1
27,0,1,0,0,0,2,1,0,0,0,1,1,0,0,0,0,0,1,0,1
54,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
23,2,1,0,0,0,5,0,0,1,0,1,1,0,0,0,0,0,0,1,0
42,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
20,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1
22,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1
26,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1
24,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1
29,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1
42,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
29,15,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1
45,2,1,0,0,0,358,0,1,0,0,1,0,0,1,0,0,0,1,0,1
33,12,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0
39,1,15,0,0,0,14,1,0,0,0,1,0,0,1,0,0,0,1,0,1
24,2,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0
23,0,0,1,1,1,18,0,0,1,0,1,0,0,1,0,0,0,1,0,0
46,0,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1
32,1,1,0,0,0,115,1,0,0,0,1,1,0,0,0,0,0,0,1,0
30,4,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1
24,4,175,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0
65,4,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1
34,0,0,0,0,0,76,1,0,0,0,1,0,0,0,1,0,0,0,1,1
55,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1
28,3,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
44,2,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1
23,1,689,0,0,0,3,0,0,1,0,1,1,0,0,0,0,0,0,1,0
32,1,1,0,0,0,2,1,0,0,1,0,0,0,1,0,0,0,1,0,1
29,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1
48,17,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
28,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1
42,0,0,0,0,0,6,1,0,0,0,1,0,0,1,0,0,0,0,1,1
28,5,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
23,3,1,1,0,1,9,0,0,1,0,1,0,0,1,0,0,0,1,0,1
25,4,0,1,0,1,43,1,0,0,0,1,1,0,0,0,0,0,1,0,1
36,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1
43,11,16,1,1,1,76,1,0,0,0,1,0,0,1,0,0,0,1,0,0
21,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0
50,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1
32,6,1,1,1,1,9,1,0,0,0,1,0,0,0,1,0,0,0,1,1
27,1,1,1,0,1,28,1,0,0,0,1,0,0,1,0,0,0,0,1,0
36,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1
39,3,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1
38,22,34,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
38,5,18,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
33,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
34,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1
21,1,1,1,0,1,48,0,0,1,0,1,0,0,1,0,0,0,1,0,1
56,0,2,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1
64,1,8,0,0,0,7,0,1,0,0,1,0,0,0,1,0,0,1,0,1
30,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
36,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1
43,2,1,0,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,1,1
25,2,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0
23,4,1,0,0,0,3,0,0,1,0,1,1,0,0,0,0,0,1,0,0
28,7,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1
26,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1
22,5,42,1,0,1,19,0,0,1,1,0,1,0,0,0,0,0,1,0,0
25,8,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
20,1,0,1,1,1,2,0,0,1,0,1,1,0,0,0,0,0,1,0,0
50,13,160,1,0,1,60,0,1,0,0,1,1,0,0,0,0,0,0,1,0
30,2,1,0,0,0,5,1,0,0,0,1,1,0,0,0,0,0,0,1,1
20,1,28,1,0,1,15,0,0,1,0,1,0,0,1,0,0,0,1,0,0
21,3,1,1,0,1,127,0,0,1,0,1,0,0,1,0,0,0,1,0,0
29,7,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0
38,2,0,1,0,1,9,1,0,0,0,1,1,0,0,0,0,0,1,0,0
39,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
24,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1
22,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1
25,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
48,1,1,1,0,1,129,0,1,0,0,1,0,0,1,0,0,0,1,0,0
31,2,1,1,0,1,3,1,0,0,0,1,0,0,1,0,0,0,0,1,1
47,3,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1
51,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1
30,10,0,0,0,0,93,1,0,0,0,1,1,0,0,0,0,0,1,0,0
40,1,1,0,0,0,41,1,0,0,0,1,0,0,1,0,0,0,1,0,1
22,3,20,1,1,1,214,0,0,1,0,1,1,0,0,0,0,0,1,0,1
24,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1
23,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
59,1,302,0,0,0,60,0,1,0,1,0,0,0,1,0,0,0,1,0,1
37,0,4,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1
38,2,1,1,1,1,2,1,0,0,0,1,1,0,0,0,0,0,1,0,1
23,0,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1
19,1,1,1,0,1,8,0,0,1,0,1,0,0,1,0,0,0,1,0,0
27,13,175,1,0,1,70,1,0,0,0,1,0,0,1,0,0,0,1,0,1
26,2,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1
33,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1
21,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1
30,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1
55,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1
36,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
25,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1
49,3,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1
33,0,2,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
26,5,1,1,0,1,3,1,0,0,0,1,1,0,0,0,0,0,1,0,0
26,0,3,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1
69,22,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1
32,6,1,1,1,1,4,1,0,0,0,1,1,0,0,0,0,0,1,0,0
29,2,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1
23,2,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1
26,3,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1
45,0,1,0,0,0,13,0,1,0,0,1,0,0,0,1,0,0,1,0,1
24,8,1,1,0,1,12,0,0,1,0,1,0,0,1,0,0,0,1,0,1
38,2,0,0,0,0,28,1,0,0,0,1,0,0,1,0,0,0,0,1,1
47,23,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
45,8,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0
23,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1
31,5,0,1,0,1,37,1,0,0,0,1,0,0,0,1,0,0,1,0,1
37,0,3,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
43,2,12,1,0,1,4,1,0,0,0,1,0,0,0,1,0,0,0,1,1
22,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1
35,2,1,0,0,0,14,1,0,0,1,0,1,0,0,0,0,0,1,0,1
40,3,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1
55,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
26,1,1,0,0,0,5,1,0,0,0,1,0,0,1,0,0,0,1,0,1
45,0,6,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1
24,5,16,1,0,1,18,0,0,1,0,1,0,0,1,0,0,0,1,0,1
24,5,22,1,1,1,5,0,0,1,0,1,0,0,1,0,0,0,1,0,1
23,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1
23,11,1,1,0,1,3,0,0,1,0,1,0,0,1,0,0,0,1,0,0
23,10,1,1,0,0,70,0,0,1,0,1,0,0,1,0,0,0,1,0,0
